id,school,professor,course,rating,review
651,숭실,배명진,컴퓨터구조,3,맨처음에 개소리하는거 시험에 나오니 필기하셈(it융합이란 무엇인가)진짜임 후회하지 마시고 ㅎㅎ
652,숭실,?,채플(공통채플,5,영어로 진행할 뿐이고 보통 채플이랑 거의 똑같아요!
653,숭실,조은애,한일문화비교,3,프린트에 키워드 나온거로 시험문제가 나옵니다~
654,숭실,김익수,프로그래밍2및실습,5,"교수님 정말 좋으신 분이고 강의도 좋습니다. 프로젝트도 하면 도움도 잘되고, 족보 중요합니다"
655,숭실,조은식,채플,3,그냥 괜찮다 삼분의일이상출석해야된다. 그래야 패스가된다
656,숭실,한진일,공학수학(다)(영어-한국어),4,답을 명확하게 써야함 기준 벗어나면 틀림. 강의평가를 하랬더니 과 비방을하네 ㅋㅋ 산공 싫으면 산공오지말았어야지 왜왔누
657,숭실,강의선,컴퓨팅적사고B그룹(온&오프),5,중간고사는 개념도 포함되있어서 할만합니다.. 개념 아닌 문제들은 생각해서 풀면 가능한 문제들이에요~
658,숭실,김무한,국제통상영어,1,응 시험문제 안알려줘~ 뭔 70프로를 알려줘 ㅋㅋ공부한 보람 1도 없음이런거 들으려고 아침에 학교 오는게 너무 짜증났음시험 전날 공부해도 되는데 이 공부하는 시간마저 아까움학점이 먼저여도 안듣는걸 추천
659,숭실,한용란,합창과공동체인성,1,한학기동안 정말 재밌게 수업 들었습니다.조 마다 한 곡씩 정해서 합창하는데 이걸로 평가 한번 있고요.마지막 수업이 합창제 참여해서 반 전체로해서 합창하는게 있습니다.(출석 1번으로 인정됩니다)과제는 2개라 보면 되는데요 1개는 학교나 외부에서 하는 연주회 보고 감상문 쓰는게 있는데 이것 또한 출석 1일 인정됩니다. 과제 점수에는 해당 안되는거 같아요두 번째는 악보를 하나 주시는데 거기에 1절 2절 가사를 쓰는거에요시간은 다 충분히 주시니까 걱정안하셔도 되요.조별 발표 곡은 수업 시간에 연습할 시간 많이 주셔서 따로 만나서 연습 안해도 준비 많이 할 수 있어요.마지막으로 중간고사는 없고 기말고사 한번이 있는데 수업 시간에 말하신 것만 시험에 나오니까 수업에 말한 음표나 용어들 정리하시면 될거에요 교가도 1절 2절 다 외우시고요.아 그리고 출석은 무조건 다 해야 c 안받습니다. 출석이 아주 중요해요!!!!
660,숭실,조은식,채플,3,채플시간은 잠을 자는 시간혹은 과제해도 좋은 시간임
661,숭실,김성철,경영과학,4,교양듣는 느낌통계쪽 수업이지만 항상 남는게 없는 느낌그래서 학점도 고만고만하게 나온다암암리에 족보도 다 풀렸고 그대로 나오는데평균이 50대가 나오는걸 보면 다같이 족보믿고 공부안하는 느낌
662,숭실,오승일,중국어입문(중문제외),5,수업30분만함 시험도 본인이 열심히하면 A가능 무엇보다도 교수님이 정말유쾌하고 잘가르치심
663,숭실,ScottJosephPrince,AcademicWritinginEnglish2(영어),5,우리 스콧 ㅠㅠ 1년 내내 같이 듣는데 너무 좋다 최고다 ㅠㅠ
664,숭실,양진석,사회학개론(나),1,출석은 사실상 노의미 출석했었다 말하면 다 바꿔줌 그리고 컨닝 기말때는 잘잡음 그거는 잘한다
665,숭실,정선옥,기초스페인어,5,교수님 너무 좋으십니다. 농담도 잘 해주시고 피곤해 보이면 수업 15분 정도 일찍 끝내주심 ㅎㅎ
666,숭실,최형광,고급컴퓨터수학,5,팀 프로젝트가 실생활에 적용되는 것이어서 도움이 많이 되었고 데이터 사이언스 맛보기를 할 수 있어서 좋았습니다
667,숭실,문정화,섬김의리더십,5,교수님이 학생들을 챙겨주시려고 노력하신다.써야하고 내야할것만 잘해서 내면 학점 받을 수 있다.단 봉사를 18시간 채워야하니 그렇게 꿀은 아니다
668,숭실,신장철신장철,일본산업론,2,참 10년이상 한결같은 교수님...똑같은 ppt에 한국인인데도 한국어를 못알아듣게 수업함.중간 기말은 배운부분에서 한가지 논술형 주제로 서술하는것다만 교수가 알려준 내용으로만은 양면을 채우기엔 무리이기에 무조건 참고책을 또는 교수 논문도 달달외워서 써야함.일단 시험성적 기준을 아직까지도 잘 모르겠지만 그래도 양면을 다 채우면 에이임. 일본어는 하기싫고 그냥 편한 수업하나 넣자 하면 추천
669,숭실,오미영,일한번역연습,1,"하,,,, 개꼰대 진짜,,,,,언행불일치 오지는 꼰대임.말씀하시는 부분중에 공감하는 부분도 있지만 항상 느끼는데과함. 5절까지 함 . 그리고 단어시험3번을 한자 후리가나 뜻을 다외워야하고, 중간고사에 기말고사대체레포트인데 비율이 다 100%씩임. 너무 힘든데 교수님도 너무 과함. 도망가라..."
670,숭실,장만영,기업의이해,5,교수님 이야기하시는거 재밌게 들을 수 있고 살아가는 자세에 대해서 배울 수 있어서 좋았습니다. 휴강도 많이하시고 결석이 큰 페널티가 없습니다. 발표도 이번에 생겼는데 큰 부담이 없이 팀에서 역할 잘 나누면 자기 할 일 1시간에도 끝낼 수 있을겁니다. F는 절대 안주시려고 하시니 편하게 들을 수 있습니다.
671,숭실,조은식,채플,4,강의 중간에 쉬는 시간으로 좋아요솔직히 자리는 상관 없는 듯
672,숭실,윤준성,매체미학(영어),5,지각 한번 이상하면 하위 20퍼인 c받을 수도... 정상적으로 다녓다면 에이
673,숭실,김완섭,컴퓨터그래픽(온&오프),5,나는 아직도 포토샵 하나도 할 줄 모르지만 aca포토샵 시험은 합격함ㅎㅎ 수업 하나도 안듣고도 기출만 몇번 보면 패스~ 과제는 2번있는데 할만해여
674,숭실,CozBenjamin,AcademicWritinginEnglish2(영어),5,말이 좀 빠르시긴한데 착하시고 과제 진짜 거의없고 수업 타이트하지 않고 되게 널널함 시험도 다른 영어반은 문법 쪽지시험 같은거 있는데 그런거 전혀없고 말하기 위주 시험만 2번보고 라이팅시험 한번보는데 부담없는 시험임 이분 걸리면 솔직히 영어꿀임 영어 원어민 강사중에 진짜 깐깐하고 귀찮은거 많이 시키는 강사분들 많아서....
675,숭실,강영호,인사관리경제학,5,"경제수학,미시경제학 기초가 탄탄하다면 당신은 이미 에이"
676,숭실,김대욱,에너지경제학,5,자신이 수업의 질보다는 학점이 우선이라면 듣자 . 진짜 경제학과 고학년강의중에서 이보다 편한강의는 없다
677,숭실,김은정,사고와표현,1,강의평 좋아서 들었는데 진심 후회돼요.이 교수님 수업은 배운 내용을 토대로 과제를 하고 평가받는 게 아니라 아무것도 모르는 상태에서 글을 쓰면 그거 가지고 평가를 하시고 설명은 나중에 해주십니다. 뭘 알려주고 나서 그걸 잘 배웠는지 아닌지 평가해야되는 거 아닌가요? 백지처럼 아무것도 모르는 데 일단 쓰라고 하고 설명해주실 때도 너네가 이래서 점수를 낮게 받았다 이렇게 말씀하시는데 정말 기분 나쁩니다. 모르는 건 다 똑같은데 운 좋아서 평가기준에 맞게 쓰면 점수 잘받는 거고 못맞추면 점수 못받는거에요. 그리고 점수도 정말 깐깐하게 주시고 할 것도 정말 많습니다. 요약문+개요쓰기+글쓰기+서평(팀과제)+서평발표(팀과제)+시험2번. 진짜 학점챙기고 싶으면 듣지 마세요 제발. 좋은 점은 교수님 사람 자체는 좋으시고 시험이 오픈북이라는 거에요. 끝
678,숭실,김은정,사고와표현,1,제발 듣지 마세요. 출석도 개판으로 부르시고 도데체 뭘 말하시려는지 모르겠음. 점수에 대한 기준도 제멋대로고 무엇보다도 공정하지가 않음. 2학기때 들었던 수업중에 가장 후회되는 수업. 학점 관리해야하는 분은 절대! 절대! 듣지마세요~
679,숭실,김광용,빅데이터분석및경영활용(영어-한국어),5,개인적으로 경영학부 들와서 가장 배워가는게 많은 수업이었음
680,숭실,임선숙,사고와표현,5,굉장히 착하시고 학생들을 위하시는게 보여서 제가 다 죄송할 정도였여요 ㅠㅠ 전 외국에서 살다와서 문법이 조금 부족한데 더 신경써주셔서 너무 감사했습니다! 중간고사는 문법문제만 나와서 정말 낮은 점수를 받았지만 과제랑 발표에서 좋은 점수를 받아서 원하는 학점은 받았습니다 ㅋㅋ 이분 걸리신건 정말 축복입니다 여러분 ㅜㅜㅠ
681,숭실,AmyRobertson,AcademicWritinginEnglish1(고급),5,전형적인 미국식 스타일의 수업을 하시는 분 같아요. 저는 외국에서 살다와서 굉장히 좋았습니다. 털털하시고 재밌는 분이세요. 과제도 없고 하라는 것만 하고 수업시간에 발표 많이 하면 점수 잘 주세요. 교수님이 당신의 이름을 외웠다면 A점대는 확정! 아 대신 일회용 플라스틱 컵 가지고 들어가면 안됩니다 싫어하세요 ㅋㅋ
682,숭실,배철우,인간심리와평생학습,4,저는 개인적으로 꿀교양이라고 생각했어요 ! 이과에다가 전혀 관심 없는 주제라 많이 어려울 거라고 생각했는데 생각보다 괜찮았고 무엇보다도 시험이 쉬워서 좋았습니다 ㅎㅎ 시험 문제는 학생들 발표자료에서도 나오고 교수님 자료에서도 나오는데 피피티만 완전 외워가면 전혀 문제 없을 거 같아요 !
683,숭실,정재후,현대인과성서,3,자기가 쓴 책에 자기 생각 쓰는거 귀찮지만 나머진 앵간
684,숭실,정선태,이산수학,5,제일 중요한 과목인거 같은데 다들 악평만 듣고 수업 들을 생각이 없어요. 실제로 교수님 말씀하시는거 보면 자료구조나 알고리즘이 조금씩 섞인거 같은데 이해하기 충분합니다. 시험도 오픈북으로 공부만 했으면 쉬워요
685,숭실,정인섭,노동법1,3,"출석 처음 시작할때 한번만 부르시고 지각도 전부 결석이니 그냥 ㅈ각하셨으면 인들어가셔도 대요그리고 그냥 오픈북이라서 듣는 정도,"
686,숭실,강동구,컴퓨팅적사고B그룹(온&오프),4,좋아요. 다만 재수강 반이라 문과인데도 불구하고 7주내내 파이썬만 배웠내요....막 어렵진 않은데 이해 안되는 부분은 암기로 때려맞출수 있는 정도에요
687,숭실,김희찬,사회복지법제(가),5,진짜 너무 좋았어요:)팀플한번 과제 하나 시험 두번 있는데 시험도 인어렵고 교수님 스타일이 째째한 부분에서 시험내시는걸 싫어하시는 분이라 흐름만 읽어도 될거같아요
688,숭실,민승근,대학수학,4,포기하눈 사람이 많아서 열심히 하면 무난히 좋은 성적대는 나올듯
689,숭실,조은희,한반도평화와통일(최대수강신청가능학점초과하여신청가능)(온&오프),3,관종이라면 생각보다 재밌게 다녀올 수 있음 밥도 맛있는 편근데 문경까지 가는 게 말이 되냐?
690,숭실,신선임,리더십과진로계획,5,이런 수업 또 없다. 무조건 수강하면 꿀빨수밖에 없음
691,숭실,조은희,한반도평화와통일(최대수강신청가능학점초과하여신청가능)(온&오프),2,마지막날 춤추는것과 시험기간에 다니는거 빼고수련회 느낌 밥은 평이해 걍 다녀와라 필수다
692,숭실,최지웅,알고리즘,4,교수님이 가르 치는것은 꼼꼼하게 잘 가르쳐주심. 아래 강의평에서 언급한 상담 내용에 대해서도 동의하는데 자기 생각에 따라서 강의평가한 다른 사람들까지 '객관화 못하는 광신도'로 만들어 내는거 보면 아이러니함.
693,숭실,노희천,재무회계,5,"시험은 객관식에 단답형 문제로만 출제되고, 70분간 25~7문제 정도 풀어야 합니다. 출석은 대체로 다 체크합니다. 무엇보다 딴 짓 할 생각이시면 이 수업 듣지 마세요. 욕 쳐먹습니다. 하지만 수업 중엔 교수님 매우 나긋나긋하게 설명 잘 해주시고 이런저런 인생에 도움이 될 만한 이야기들도 자주 해주십니다. 위 사항 정도만 숙지하시면 매우 참된 수업이 될거라 믿어 의심치 않습니다. 재무회계 수강할 거면 꼭 이 분 들으세요."
694,숭실,강달원,계량경제학,2,과제가 너무많아서 진짜 죽을것같다. 중간고사는 쉬운편이였는데. 과제가 진짜 죽겠다.
695,숭실,?,채플(공통채플,3,이어폰끼고 맨날 놀았습니다 죄송합니다 교수님 ... 4학기를 이렇게 더 해야하다니 미리사과하겠습니다
696,숭실,황규백,바이오데이터마이닝,5,너무나도 깔끔한 텍스트북 요약머신교수님 연구분야와 맞닿아 있어서 커리큘럼도 정확하고 수학적이든 직관적이든 접근도 매우 훌륭데이터마이닝을 배우고 싶다면 이 수업을 적극 추천합니다.
